id,title,abstract,label
W1984022701,Effects of hormone replacement therapy and high-impact physical exercise on skeletal muscle in post-menopausal women: a randomized placebo-controlled study,"An age-related decline in muscle performance is a known risk factor for falling, fracture and disability. In women, a clear deterioration is observed from early menopause. The effect of hormone replacement therapy (HRT) in preserving muscle performance is, however, unclear. This trial examined the effects of a 12-month HRT and high-impact physical exercise regimen on skeletal muscle in women in early menopause. A total of 80 women aged 50-57 years were assigned randomly to one of four groups: exercise (Ex), HRT, exercise+HRT (ExHRT) and control (Co). The exercise groups participated in a high-impact training programme. The administration of HRT (oestradiol/noretisterone acetate) or placebo was carried out double-blind. Knee extension torque and vertical jumping height were evaluated. Lean tissue cross-sectional area (LCSA) and the relative proportion of fat within the muscle compartment were measured for the quadriceps and lower leg muscles. The ExHRT group showed significant increases in knee extension torque (8.3%) and vertical jumping height (17.2%) when compared with the Co group (-7.2%). Vertical jumping height also increased after HRT alone (6.8%). The LCSA of the quadriceps was increased significantly in the HRT (6.3%) and ExHRT (7.1%) groups when compared with the Ex (2.2%) and Co (0.7%) groups. Lower leg LCSA was also increased in the ExHRT group (9.1%) when compared with the Ex (3.0%) and Co (4.1%) groups. In addition, the increase in the relative proportion of fat in the quadriceps in the Co group (16.6%) was significant compared with those in the HRT (4.9%) and ExHRT (-0.6%) groups. Thus, in post-menopausal women, muscle performance, muscle mass and muscle composition are improved by HRT. The beneficial effects of HRT combined with high-impact physical training may exceed those of HRT alone.",0
W2312291298,"Anti-ischemic Action of Estrogen-Progestogen Continuous Combined Hormone Replacement Therapy in Postmenopausal Women with Established Angina Pectoris: A Randomized, Placebo-Controlled, Double-Blind, Parallel-Group Trial","The benefit of treating postmenopausal women with established cardiovascular disease with combined estrogen-progestogen hormone replacement therapy (HRT) is controversial. This study investigated the effect of treatment with estradiol and norethisterone acetate on exercise tolerance and on the frequency and severity of ischemic attacks in postmenopausal women with stable angina pectoris. A total of 74 Chinese women were recruited for this 16-week double-blind, placebo-controlled trial. They were randomly allocated into two groups; one group received placebo/placebo/placebo and the other group received placebo/estrogen-progestogen/placebo. Estrogen-progestogen continuous combined HRT increased both time to 1-mm ST depression (99.1 s, p < 0.05) compared with a mean decrease of 22.9 s with placebo (p < 0.05), and total exercise duration also showed a significant increase (32.7 s, p < 0.05) after treatment compared with placebo (2.5 s, p < 0.05). In addition, the total number of ischemic events/24 h during ambulatory electrocardiographic monitoring decreased by 0.82 events after treatment (p < 0.05) compared with an increase in the placebo group (0.94), a highly significant difference (p = 0.006). These results suggest that the administration of this particular combined hormone replacement preparation may have a beneficial effect on myocardial ischemia in postmenopausal women with established coronary disease.",0
W1963970016,Bone mineral density response to estrogen replacement in frail elderly women: a randomized controlled trial.,"CONTEXT: Although hormone replacement therapy (HRT) is an established approach for osteoporosis prevention, little is known about the osteoprotective effects of HRT in frail elderly women. OBJECTIVE: To determine whether HRT increases bone mineral density (BMD) in frail elderly women. DESIGN AND SETTING: Randomized, double-blind, placebo-controlled trial conducted in a US university-based research center from September 1995 to August 2000. PARTICIPANTS: Sixty-seven women aged 75 years or older with mild-to-moderate physical frailty. INTERVENTION: Participants were randomly assigned to receive conjugated estrogens, 0.625 mg/d, plus trimonthly medroxyprogesterone acetate, 5 mg/d for 13 days (n = 45), or matching placebo (n = 22), for 9 months. MAIN OUTCOME MEASURES: The primary outcome measure was 9-month change in BMD of the lumbar spine and hip, measured by dual-energy x-ray absorptiometry. Secondary outcomes were changes in markers of bone turnover. RESULTS: Based on intention-to-treat analyses, HRT resulted in significantly larger increases in BMD of the lumbar spine than placebo (mean change, 4.3% vs 0.4%; between-group difference, 3.9%; 95% confidence interval [CI], 3.5%-4.3%) and total hip (mean change, 1.7% vs -0.1%; between-group difference, 1.8%; 95% CI, 1.5%-2.1%). Compared with placebo, HRT resulted in significant decreases in serum bone-specific alkaline phosphatase levels (mean change, -24% vs 6%; between-group difference, -30%; 95% CI, -26% to -33%) and urine N-telopeptide levels (mean change, -48% vs 4%; between-group difference, -52%; 95% CI, -47% to -55%). CONCLUSIONS: In physically frail elderly women, 9 months of HRT significantly increased BMD compared with placebo in clinically important skeletal regions. Further studies are needed to determine whether these osteogenic effects of HRT in elderly women are associated with a reduction in osteoporotic fractures.",1
W2047349398,High-dose estradiol improves cognition for women with AD,"OBJECTIVE: To characterize the cognitive and neuroendocrine response to treatment with a high dose of estrogen for postmenopausal women with AD. METHODS: Twenty postmenopausal women with AD were randomized to receive either 0.10 mg/day of 17 beta-estradiol by skin patch or a placebo patch for 8 weeks. Subjects were evaluated at baseline, at weeks 3, 5, and 8 during treatment, and again 8 weeks after treatment termination. During each visit, cognition was assessed with a battery of neuropsychological tests, and blood samples were collected to measure plasma estradiol as well as several other neuroendocrine markers of interest. RESULTS: Significant effects of estrogen treatment were observed on attention (Stroop Color Word Interference Test), verbal memory (Buschke Selective Reminding Test), and visual memory (Figure Copy/Memory). In addition, women treated with estrogen demonstrated improved performance on a test of semantic memory (Boston Naming Test) compared with subjects who received a placebo. Estrogen appeared to have a suppressive effect on the insulin-like growth factor (IGF) system such that plasma concentration of IGF binding protein-3 was significantly reduced and plasma levels of estradiol and IGF-I were negatively correlated during estrogen treatment. CONCLUSIONS: Administration of a higher dose of estrogen may enhance attention and memory for postmenopausal women with AD. Although these findings provide further clinical evidence to support a cognitive benefit of estrogen for women with AD, studies evaluating the effect of estradiol administration, in particular, using larger sample sizes and for longer treatment durations are warranted before the therapeutic potential of estrogen replacement for women with AD can be firmly established.",0
W1992775082,Unscheduled bleeding during initiation of continuous combined hormone replacement therapy: a direct comparison of two combinations of norethindrone acetate and ethinyl estradiol to medroxyprogesterone acetate and conjugated equine estrogens,"OBJECTIVE: To determine whether there are differences between continuous combined hormone replacement therapies on bleeding control. DESIGN: Nine hundred and forty-five postmenopausal women were randomized to one of seven double-blind treatment groups (placebo, 0.25 mg norethindrone acetate (NA)/5 microg ethinyl estradiol (EE), 1 mg NA/5 microg EE, 0.5 mg NA/10 microg EE, 1 mg NA/10 microg EE, 5 microg EE, and 10 micro EE) or unmasked 0.625 mg conjugated equine estrogens (CEE)/2.5 mg medroxyprogesterone acetate (MPA). Treatment was for 12 months; subjects kept daily diaries recording whether they had bleeding and/or spotting. RESULTS: The results focused on currently commercially available hormone replacement therapy products (femhrt [1 mg NA/5 microg EE] and Prempro [0.625 mg CEE/2.5 mg MPA]) as well as a high-dose NA/EE dose combination (1/10) over the first 6 months of use, the most critical period in establishing treatment adherence. At the end of month 6 there was a greater incidence of amenorrhea with both NA/EE dose combinations compared with CEE/MPA (p = 0.009 for 1 mg NA/5 microg EE and p = 0.006 for 1 mg NA/10 microg EE). Statistically significantly more women were amenorrheic at every month based on cumulative amenorrhea for 1 mg NA/5 microg (p < 0.05) compared with CEE/MPA; at months 3 and 6 more women were amenorrheic on 1 mg NA/10 microg EE compared with CEE/MPA using the cumulative amenorrhea parameter. CONCLUSIONS: The results indicate that statistically significantly more women attained amenorrhea based on various parameters when administered continuous combined NA/EE compared with CEE/MPA. The potential for long-term treatment compliance based on better bleeding control may optimize the opportunity to prevent osteoporosis as well as other associated health benefits.",0
W2017801940,Influence of postmenopausal hormone replacement therapy on platelet serotonin uptake site and serotonin2a receptor binding,"OBJECTIVE: To examine whether binding of [3H]paroxetine to the platelet serotonin transporter or binding of [3H]lysergic acid diethylamide (LSD) to the platelet 5-HT(2A) receptor are influenced by postmenopausal estrogen/progestogen treatment. METHODS: Twenty-three postmenopausal women with climacteric symptoms completed this double-blind, randomized, crossover study. The women received 2 mg of estradiol continuously during four 28-day cycles. In the last 14 days of each cycle, 10 mg of medroxyprogesterone acetate, 1 mg of norethindrone acetate, or placebo was given. Before treatment, as well as once during the last week of each treatment, blood samples were collected for analysis of [3H]LSD and [3H]paroxetine binding. The power of the study setup was 81%. The study had an effect size of 0.36, corresponding to the ability to detect a 15% difference in [3H]paroxetine and [3H]LSD binding between treatments with alpha =.05 and beta =.20, based on a previously reported standard deviation within cells of 20% of the mean binding values. RESULTS: The number of platelet receptors (B(max)), or the affinity of the radioligand to the receptor (K(d)), for [3H]paroxetine binding did not change during estrogen or estrogen-progestogen treatment, nor did B(max) or K(d) for [3H]LSD binding change during the different treatments. However, in a subgroup of depressed patients, the decrease in B(max) for [3H]LSD binding during treatment was significantly more pronounced than in the nondepressed subgroup (P <.05). CONCLUSION: Estrogen treatment with or without the addition of progestogen does not affect binding to the serotonin transporter or to the serotonergic 5-HT(2A) receptor in healthy postmenopausal women.",0
W1979934223,"A Double-Blind, Placebo-Controlled, Randomized Clinical Trial of Transdermal Dihydrotestosterone Gel on Muscular Strength, Mobility, and Quality of Life in Older Men with Partial Androgen Deficiency","The efficacy and safety of androgen supplementation in older men remains controversial. Despite biochemical evidence of partial androgen deficiency in older men, controlled studies using T demonstrate equivocal benefits. Furthermore, the importance of aromatization and 5alpha reduction in androgen actions among older men remains unclear. Dihydrotestosterone is the highest potency natural androgen with the additional features that it is neither aromatizable nor susceptible to potency amplification by 5alpha reduction. Therefore, the effects of dihydrotestosterone may differ from those of T in older men. This study evaluated the efficacy and safety of 3 months treatment with transdermal dihydrotestosterone gel on muscle strength, mobility, and quality of life in ambulant, community-dwelling men aged 60 yr or older. Eligible men (plasma T < or =15 nmol/liter) were randomized to undergo daily dermal application of 70 mg dihydrotestosterone gel (n = 18) or vehicle (n = 19) and were studied before, monthly during, and 1 month after treatment. Among 33 (17 dihydrotestosterone, 16 placebo) men completing the study with a high degree of compliance, dihydrotestosterone had significant effects on circulating hormones (increased dihydrotestosterone; decreased total and free testosterone, LH, and FSH; unchanged SHBG and estradiol), lipid profiles (decreased total and low-density lipoprotein cholesterols; unchanged high-density lipoprotein cholesterol and triglycerides), hematopoiesis (increased hemoglobin, hematocrit, and red cell counts), and body composition (decreased skinfold thickness and fat mass; unchanged lean mass and waist to hip ratio). Muscle strength measured by isokinetic peak torque was increased in flexion of the dominant knee but not in knee extension or shoulder contraction, nor was there any significant change in gait, balance, or mobility tests, in cognitive function, or in quality of life scales. Dihydrotestosterone treatment had no adverse effects on prostate (unchanged prostate volumes and prostate-specific antigen) and cardiovascular (no adverse change in vascular reactivity or lipids) safety markers. We conclude that 3 months treatment with transdermal dihydrotestosterone gel demonstrates expected androgenic effects, short-term safety, and limited improvement in lower limb muscle strength but no change in physical functioning or cognitive function.",0
W2084377642,Influence of Smoking on the Antiosteoporotic Efficacy of Raloxifene,"The efficacy of estrogen therapy may be modified in women who smoke because of increased catabolism of estrogen and the interaction of tobacco products with the estradiol receptor. We examined whether the efficacy of raloxifene differed in smoking vs. nonsmoking women. We compared change in bone mineral density and biochemical markers of bone turnover, and incidence of new vertebral fracture in postmenopausal women of the Multiple Outcomes on Raloxifene Efficacy trial, who were randomized to either raloxifene (60 or 120 mg/d) or placebo. In the 17% of women who were current smokers, we found, compared with nonsmokers, lowered baseline trochanter bone mineral density (0.540 vs. 0.557 g/cm(2); P < 0.001) and serum osteocalcin (24.8 vs. 26.6 ng/liter; P < 0.001). Baseline urinary type I collagen breakdown products was increased among smokers (291.8 vs. 276.9 micromol/liter; P = 0.04). Body mass index was also lower in smokers (24.3 vs. 25.4; P < 0.001). After 6 months of treatment, there was no significant difference in reduction of bone turnover between smokers and nonsmokers. After 4 yr of treatment, the smoking-treatment interaction was not significant between smokers and nonsmokers for the percent increase in femoral neck bone mineral density (P = 0.25), trochanter bone mineral density (P = 0.24), and spine bone mineral density (P = 0.37). The smoking-treatment interaction for reduction in vertebral fracture risk was not significant either [odds ratio for fracture, 0.67 (0.45-0.98) for smokers and 0.56 (0.47-0.68) for nonsmokers; P = 0.44]. These results were not modified after stratification by tertiles of body mass index or when comparing heavy smokers vs. light smokers. We conclude that smoking does not influence the antiosteoporotic effect of raloxifene. This may represent an advantage over estrogen replacement therapy.",0
W2060977395,Chlormadinone acetate versus micronized progesterone in the sequential combined hormone replacement therapy of the menopause,,0
W2045608846,"Open, multicenter comparison of efficacy, cycle control, and tolerability of a 23-day oral contraceptive regimen with 20 μg ethinyl estradiol and 75 μg gestodene and a 21-day regimen with 20 μg ethinyl estradiol and 150 μg desogestrel",,0
W2037649734,Quality of life and sexuality changes in postmenopausal women receiving tibolone therapy,"OBJECTIVE: The goal of this study was to investigate the effects of hormone replacement therapy (HRT) and tibolone on the sexuality and quality of life of Taiwanese postmenopausal women. METHODS: Forty-eight postmenopausal women were enrolled and prospectively randomized to receive either HRT or tibolone for 3 months. At the end of the 3-month period, quality of life measures were assessed using the Greene Climacteric Scale and attitudes of sexuality were evaluated using the McCoy Sex Scale. RESULTS: Based on subjective qualitative scores, tibolone treatment was at least as effective as continuous combined HRT in improving quality of life. It also effectively prevented withdrawal bleeding, which may occur during HRT use. Compared with continuous combined HRT, tibolone treatment was also associated with perceived improvement of sexual performance, including general sexual satisfaction, sexual interest, sexual fantasies, sexual arousal and orgasm, with decreased frequencies of vaginal dryness and painful intercourse. CONCLUSIONS: The findings of this study indicate that both tibolone and continuous combined HRT have positive effects on the quality of life of Taiwanese postmenopausal women. Sexuality is affected more by tibolone than by HRT.",0
W2017059803,Trimegestone: expanding therapeutic choices for the treatment of the menopause,"UNLABELLED: Trimegestone is a novel norpregnane progestin, which has a potent progesterone receptor and very low androgen receptor affinities but no detectable affinity to oestrogen receptor. Trimegestone has been developed for use in conjunction with oestrogen for postmenopausal hormone replacement therapy (HRT). The dose of trimegestone required for endometrial safety was optimised in a dose ranging study. Oral trimegestone was administered at 0.05, 0.1, 0.25 and 0.5 mg/day, days 15 - 28 along with continuous oral micronised oestradiol at 2 mg daily. The majority of women in the four dose groups experienced relief of climacteric symptoms by the end of the third treatment cycle. The incidence of pre-menstrual tension-like symptoms was low and did not differ between the four dose groups. After 6 months of treatment, the bleeding pattern showed a clear dose-dependent modulation such that the higher the dose of trimegestone administered the more predictable was the day of onset of bleeding and the shorter and lighter the bleeding episodes became. This was further confirmed in another study comparing trimegestone in 0.5 and 0.25 mg doses to norethisterone acetate, where women on the 0.5 mg dose experienced more favourable bleeding pattern compared with the lower dose of 0.25 mg or to norethisterone acetate. In the dose ranging study, 96% of endometrial specimens obtained at the end of the study had secretory changes. The lipoprotein profile measured at baseline, 3 and 6 months during the dose ranging study confirmed the fact that trimegestone, irrespective of the dose, did not negate the beneficial effects of oestrogen on lipids. CONCLUSION: trimegestone is an effective and well-tolerated new progestin, which does not negate the beneficial effects of oestrogen on lipids.",0
W2116459270,Serum Estradiol Level and Risk of Breast Cancer During Treatment With Raloxifene,"CONTEXT: As endogenous estradiol increases, risk of breast cancer increases. Raloxifene competes with endogenous estrogen for binding to estrogen receptors in breast tissue. A woman's estradiol level may alter the effects of raloxifene on breast cancer and other outcomes. OBJECTIVE: To test the hypothesis that raloxifene reduces breast cancer risk more in women with relatively high estradiol levels than in women with very low estradiol levels. DESIGN: Analysis of the Multiple Outcomes of Raloxifene Evaluation, a randomized, double-blind, placebo-controlled trial conducted from 1994 to 1999. SETTING: One hundred eighty community settings and medical practices in 25 countries including the United States. PARTICIPANTS: A total of 7290 postmenopausal women aged 80 years or younger with osteoporosis who had baseline serum estradiol concentrations measured by a central laboratory using a sensitive assay. Women with a history of breast cancer or estrogen use were excluded. INTERVENTION: Participants were randomly assigned to receive 60 mg/d or 120 mg/d of raloxifene (n = 4843) or matching placebo (n = 2447) for 4 years. MAIN OUTCOME MEASURE: New cases of histopathologically confirmed breast cancer in the treatment and placebo groups, stratified by estradiol levels. RESULTS: In the placebo group, women with estradiol levels greater than 10 pmol/L (2.7 pg/mL) had a 6.8-fold higher rate of breast cancer (3.0% per 4 years; 95% confidence interval [CI], 1.8%-4.1%) than that of women with undetectable estradiol levels (0.6% per 4 years; 95% CI, 0%-1.1%; P =.005 for trend). Women with estradiol levels greater than 10 pmol/L in the raloxifene group had a rate of breast cancer that was 76% (95% CI, 53%-88%) lower than that of women with estradiol levels greater than 10 pmol/L in the placebo group (absolute rate reduction, 2.2% [95% CI, 1.0%-3.5%; number needed to treat = 45]). In contrast, women with undetectable estradiol levels had similar breast cancer risk whether or not they were treated with raloxifene (risk difference, -0.1%; 95% CI, -0.8% to 0.6%; P =.02 for the interaction). In this cohort, treating women with estradiol levels greater than 10 pmol/L with raloxifene for 4 years would have avoided 47% of breast cancer cases. CONCLUSIONS: Measurement of estradiol level by sensitive assay in postmenopausal women identifies those at high risk of breast cancer who may benefit most from raloxifene. If confirmed, this suggests that measuring estradiol and treating women with high estradiol levels could substantially reduce the rate of breast cancer among postmenopausal women.",0
W1990610911,Lack of effects of acute estradiol on mood in postmenopausal women,,0
W2421590587,[Clinical effects of hormone replacement therapy with estradiol valerate and cyproterone acetate in perimenopausal women].,"BACKGROUND: In perimenopause many women complain of psychogenic and organic disorders often connected with initial and increasing levels of hypoestrogenism. In this study we evaluated the effects of hormone replacement therapy (HRT) in symptomatic women in perimenopause. METHODS: We enrolled 100 healthy and symptomatic women who were randomly distributed to two groups for a 12-month study. Group A: 50 patients received HRT with estradiol valerate and cyproterone acetate (Pausene(R)); Group B: 50 patients were used as a control group (treated with Cacit Vitamin D30(R)). A number of clinical and instrumental tests were performed at 0, 6 and 12 months to evaluate any changes in vasomotor and urogenital symptoms, bone and serum homeostasis and possible sexual disorders. The statistical analysis was performed using the c2 test. RESULTS: The group of women receiving HRT showed a significant reduction in vasomotor clinical symptoms (p<0.001) and sexual disorders (p<0.002); this was not reflected in the control group where libido decreased steadily with apparent slight improvements only at the end of the study. The urogenital disorders disappeared almost completely in Group A, whereas they diminished in Group B. HRT patients also showed a slight increase (p<0.001) in the initial value of BMD (bone mineral density), a reduction in the marker for bone turnover and an improved lipid profile (p<0.05). These changes were unfortunately not noted in Group B. CONCLUSIONS: On the basis of these results we conclude that HRT appeared to have a beneficial effect on perimenopausal clinical symptoms over the 12-month period, leading to marked improvements in the psychophysical wellbeing of symptomatic women in perimenopause.",0
W1985992498,Quality-of-Life and Depressive Symptoms in Postmenopausal Women After Receiving Hormone Therapy,"CONTEXT: Postmenopausal hormone therapy is commonly used by women for disease prevention, but its effects on quality of life have not been well documented. OBJECTIVE: To determine the effect on quality of life of estrogen plus progestin therapy used as secondary prevention in women with coronary artery disease. DESIGN, SETTING, AND PARTICIPANTS: A total of 2763 postmenopausal women with documented coronary artery disease (mean age, 67 years) in the Heart and Estrogen/Progestin Replacement Study, a randomized, placebo-controlled, double-blind trial conducted from January 1993 to July 1998 at outpatient and community settings at 20 US clinical centers. INTERVENTION: Participants were randomly assigned to receive either 0.625 mg/d of conjugated equine estrogen plus 2.5 mg/d of medroxyprogesterone acetate (n = 1380) or placebo (n = 1383) for 36 months. MAIN OUTCOME MEASURES: Physical activity, measured by the Duke Activity Status Index; energy/fatigue and mental health, measured by RAND scales; and depressive symptoms, measured on the Burnam screening scale, at 3 years of follow-up. RESULTS: In all patients, scores declined significantly over 3 years for physical function (-3.8; P<.001), mental health (-0.6; P =.05), and energy/fatigue (-3.8; P<.001), but depressive symptoms were not significantly changed (P =.20). The effect of hormone therapy on these measures depended on the presence (n = 434) or absence (n = 2325) of flushing at study entry. Women with flushing who were assigned to hormone therapy had improved mental health (+2.6 vs - 0.5; P =.04) and fewer depressive symptoms (-0.5 vs + 0.007; P =.01) over follow-up compared with those assigned to placebo. Women without flushing who were assigned to hormone therapy had greater declines in physical function (-4.2 vs -3.3; P =.04) and energy/fatigue (-4.6 vs -3.1; P =.03) over follow-up. Quality-of-life scores were significantly lower among patients with older age, diabetes, hypertension, chest pain, or heart failure. These differences in quality of life among women classified by clinical characteristics were much greater than the effects of hormone therapy. CONCLUSION: Hormone therapy has mixed effects on quality of life among older women. The effects of hormone therapy depend on the presence of menopausal symptoms; women without flushing had greater declines in physical measures, while women with flushing had improvements in emotional measures of quality of life.",1
W2070520544,Effect of intravenous testosterone on myocardial ischemia in men with coronary artery disease,,0
W2050575894,The efficacy of two dosages of a continuous combined hormone replacement regimen,,0
W2130930821,Efficacy of a new 7-day transdermal sequential estradiol/levonorgestrel patch in women,,1
W1988438441,Oestrogen attenuates coronary vasoconstriction after angioplasty: role of endothelin‐1,"BACKGROUND AND AIMS: There were controversies as to whether endothelin-1 is released after coronary angioplasty. We sought to determine whether endothelin-1 is released after coronary angioplasty and whether oestrogen administration can affect coronary vasomotor tone by reducing endothelin-1 concentrations. METHODS: The study was designed to prospectively investigate 24 consecutive patients scheduled for elective coronary angioplasty. Patients were randomized into two groups according to whether they did not (group 1, n = 12) or did (group 2, n = 12) have intracoronary treatment with oestrogen. Quantitative coronary angiography was monitored at baseline, immediately after successful angioplasty, and 15 min after the last deflation. Blood samples for measuring the levels of endothelin-1 were drawn from the ascending aorta and the coronary sinus simultaneously before angioplasty and 15 min after balloon dilatation. RESULTS: The diameters of the coronary artery at the dilated segments were significantly reduced 15 min after dilation compared with those immediately after dilation in group 1 from 3.20 +/- 0.22 to 2.30 +/- 0.23 mm (P < 0.001), respectively. The vasoconstriction was significantly blunted in group 2. The endothelin-1 levels from the coronary sinus rose significantly, by 29%, 15 min after angioplasty in group 1, which was attenuated after administering oestrogen. Significant correlation was found between the changes of coronary vasomotion of the dilated segment and endothelin-1 levels (r = 0.70, P = 0.01). CONCLUSION: Endothelin-1 is released into the coronary circulation after angioplasty, and this vasoactive substance may contribute to the occurrence of vasoconstriction. The vasoconstriction is attenuated by oestrogen by reducing the endothelin-1 levels. This finding provided a new strategy to treat coronary vasoconstriction after angioplasty.",0
W2122073186,"Effect of Soy Phytoestrogens on Hot Flashes in Postmenopausal Women With Breast Cancer: A Randomized, Controlled Clinical Trial","PURPOSE: Vasomotor symptoms, such as hot flashes and night sweats, in breast cancer survivors are often worsened by chemotherapy and tamoxifen, and/or the discontinuation of hormone replacement therapy at diagnosis. This study evaluated the acceptability and effectiveness of a soy beverage containing phytoestrogens as a treatment for hot flashes in postmenopausal women with breast cancer. METHODS: A randomized, placebo-controlled, double-blind clinical trial was conducted in postmenopausal women with moderate hot flashes who were previously treated for early-stage breast cancer. Women were stratified for tamoxifen use and randomized to a soy beverage (n = 59) containing 90 mg of isoflavones or to a placebo rice beverage (n = 64). Women recorded the number and severity of hot flashes daily with a daily menopause diary for 4 weeks at baseline and for 12 weeks while consuming 500 mL of a soy or placebo beverage. RESULTS: There were no significant differences between the soy and placebo groups in the number of hot flashes or hot flash scores. However, presumably because of a strong placebo effect, both groups had significant reductions in hot flashes. Mild gastrointestinal side effects were experienced by both groups but occurred with greater frequency and severity with soy. The mean serum genistein concentration at 6 weeks was significantly higher in women who consumed soy (0.61 +/- 0.43 micromol/L) compared with placebo (0.43 +/- 0.37 micromol/L) (P =.02). Overall acceptability and compliance were high and similar in both groups. CONCLUSION: The soy beverage did not alleviate hot flashes in women with breast cancer any more than did a placebo. Future research into other compounds is recommended to identify safe and effective therapies for hot flashes in breast cancer survivors.",0
W2134182256,Hormonal treatment and psychological function during the menopausal transition: An evaluation of the effects of conjugated estrogens/cyclic medroxyprogesterone acetate,"OBJECTIVE: To investigate the effect of hormone treatment on psychosocial distress of women during the menopausal transition (aged 40-52 years, still menstruating and with minor symptoms), in a study carefully designed to reduce bias and placebo effect. METHODS: The study was randomized, controlled by placebo, blinded to the subject, investigators and biostatistician, crossed-over after 6 months, and evaluated by a 77-item questionnaire every month for 12 months. The medication tested was continuous conjugated estrogens (Premarin) and cyclic medroxyprogesterone acetate (Provera). RESULTS: Of an eligible 105 apparently healthy women, recruited by advertisement, 83 completed the questionnaires for the study. Randomization was successful. While there was a substantial variation over time in the change of scores for all the psychosocial outcomes, there was no significant difference between active and placebo treatment when order of treatment allocation was ignored. However, a strong and consistent effect of the order of treatment allocation for many of the scores was found; in particular, the effect of active treatment was substantially stronger when it was administered second. Positive effects of active treatment were found for the score for the overall symptom rating test (p < 0.009) and its components of depression and feeling of inadequacy (p = 0.011; p = 0.001, respectively). CONCLUSIONS: The use of hormones, given as a continuous estrogen and cyclic progestogen formulation after a formal calibration/run-in period, may have a beneficial effect on psychosocial distress experienced by women towards the end of their reproductive function.",1
W2002305772,Do combinations of 1 mg estradiol and low doses of NETA effectively control menopausal symptoms?,"OBJECTIVES: This study compared two continuous-combined hormone replacement therapy (HRT) formulations, 1 mg estradiol (E2)/0.25 mg norethisterone acetate (NETA) and 1 mg E2/0.5 mg NETA, with placebo, with regard to the efficacy for vasomotor symptom relief in menopausal women. METHODS: A total of 119 women aged 45-61 years with moderate and severe hot flushes and with amenorrhea for at least 3 months were randomly assigned to 12 weeks' treatment with 1 mg E2/0.25 mg NETA, 1 mg E2/0.5 mg NETA or placebo. The number and severity of hot flushes, as well as any vaginal bleeding, were recorded on a daily basis. The Kupperman Menopausal Index, Greene Climacteric Scale and visual analog scales for various symptoms were assessed before and after treatment. Subpopulation analysis according to menopausal status was performed. RESULTS: Both combinations significantly reduced the number and severity of hot flushes, compared to placebo. A reduction of approximately 85% in vasomotor symptomatology occurred in the two combination groups by week 4 of treatment, and this was further diminished throughout the study to approximately 97% reduction by week 12. At the end of the study, 85% of the women receiving 1 mg E2/0.5 mg NETA and 71% of the women receiving 1 mg E2/0.25 mg NETA were considered to the clinically adequate responders to treatment. Both combinations were associated with significant improvements, compared to placebo, in visual analog scales for overall general condition, Kupperman Menopausal Index, and Greene Climacteric vasomotor and psychological subscales. While both combinations resulted in similar bleeding profiles in postmenopausal women, the combination of 1 mg E2/0.5 mg NETA resulted in the lowest incidence of bleeding in late perimenopausal women. CONCLUSIONS: The combinations of 1 mg E2/0.25 mg NETA and 1 mg E2/0.5 mg NETA rapidly relieve vasomotor symptoms and are efficacious in the majority of menopausal women, including those with severe hot flushes.",1
W2036608642,"A Randomized Trial of Sodium Fluoride (60 mg) Estrogen in Postmenopausal Osteoporotic Vertebral Fractures: Increased Vertebral Fractures and Peripheral Bone Loss with Sodium Fluoride; Concurrent Estrogen Prevents Peripheral Loss, But Not Vertebral Fractures",,0
W2013022764,"Effects of Transdermal Estradiol Delivered by a Matrix Patch on Bone Density in Hysterectomized, Postmenopausal Women: A 2-year Placebo-Controlled Trial",,1
W2135213115,Effect of an estradiol gel with monthly or quarterly progestogen on menopausal symptoms and bleeding,"OBJECTIVE: To assess the acceptability, efficacy and endometrial safety of transdermal estradiol gel (Divigel/Sandrena) combined with monthly or quarterly oral progestogen (medroxyprogesterone acetate). METHODS: This 12-month, multicenter, open-label study was carried out at 12 study centers in Finland and Sweden. A total of 395 postmenopausal women received 1 mg estradiol in 1 g gel, daily, with oral medroxyprogesterone acetate 10 mg for the first 12 days every month (groups I and III) or every 3 months (group II). The main outcome measures were relief of climacteric symptoms, bleeding patterns and endometrial safety. RESULTS: All regimens reduced the severity of hot flushes, sweating episodes and vaginal dryness. In groups I and III, approximately 80% and 70% of women, respectively, had regular monthly withdrawal bleeding (excepting the first cycle), with irregular bleeding in 8.3% and 5.3% of treatment months. In group II, approximately 94% of women had regular tri-monthly withdrawal bleeding, with irregular bleeding in 10.7% of the treatment months. Endometrial hyperplasia was observed in 0.3% of women. More than 87% of subjects completed the study, and 97% of these rated the gel as acceptable or convenient. CONCLUSIONS: Both the 1- and 3-month regimens were equally effective in controlling climacteric symptoms and protecting against endometrial hyperstimulation. The bleeding patterns were comparable between groups and were similar to those reported for oral estrogens. Estradiol gel was highly acceptable to the majority of women.",0
