id,title,abstract,label
W2125730187,Combined intravesical and oral oxybutynin chloride in adult patients with spinal cord injury,,0
W2071783708,Efficacy and tolerability of tolterodine in children with detrusor hyperreflexia,,0
W39583435,Jaundice associated with flavoxate,,0
W2043486717,Intravesical Neuromodulatory Drugs: Capsaicin and Resiniferatoxin to Treat the Overactive Bladder,"Current pharmacologic treatment of the overactive bladder relies on anticholinergic drugs. However, these drugs often have troublesome side effects and frequently are given in doses insufficient to restore continence in patients with detrusor instability. We present the background and basic and clinical research dealing with intravesical instillation of capsaicin and resinfferatoxin as treatments for the overactive bladder. Capsaicin is the main pungent ingredient in ""hot"" peppers of the genus Capsicum. It is a specific neurotoxin that desensitizes C-fiber afferent neurons, which may be responsible for the signals that trigger detrusor overactivity. Studies with capsaicin over the past 8 years have demonstrated clinical efficacy with minimal long-term complications. Most of these studies have also shown that the acute pain and irritation associated with capsaicin are a major deterrent to widespread use. Resiniferatoxin (RTX), an ultrapotent analog of capsaicin that appears to have similar efficacy but with much less acute side effects may be more useful. Intravesical instillation of capsaicin or resiniferatoxin is a promising treatment for the overactive bladder.",0
W2096128412,Extended-Release Oxybutynin,,0
W1562810967,"Efficacy of trospium chloride in patients with detrusor instability: a placebo‐controlled, randomized, double‐blind, multicentre clinical trial","OBJECTIVES: To assess the efficacy and safety of trospium chloride (TCl, 20 mg twice daily) in the treatment of detrusor instability, compared with placebo. PATIENTS AND METHODS: In all, 208 patients were allocated at random to either TCl or placebo in a double-blind clinical study; the patients were treated for 3 weeks. Urodynamic values were measured at the beginning and end of the treatment period. Adverse events were recorded on patient diary cards. A confirmatory adaptive procedure with one planned interim analysis was used to evaluate efficacy. RESULTS: Trospium chloride produced significant improvements in maximum cystometric bladder capacity (median treatment effect 22.0 mL, mean 37.3 mL, one-sided P = 0. 0054) and urinary volume at first unstable contraction (median treatment effect 45.0 mL, mean 63.6 mL, one-sided P = 0.0015). The patients' assessment of efficacy showed significantly greater clinical improvement in the TCl group than in the placebo group (two-sided P = 0.0047). Furthermore, TCl was well tolerated, with similar frequencies of adverse events reported in both groups (68% in the TCl and 62% in the placebo group). CONCLUSION: Trospium chloride (20 mg twice daily) is an effective and safe option for the treatment of detrusor instability.",1
W2003159281,Nonpharmacologic treatments for overactive bladder—pelvic floor exercises,,0
W2126587119,Muscarinic receptor antagonists in the treatment of overactive bladder,,0
W2077172439,Discussion: Resiniferatoxin—preliminary data,,0
W2087498132,Immediate‐Release Oxybutynin versus Tolterodine in Detrusor Overactivity: A Population Analysis,"We evaluated adherence to treatment with immediate-release (IR) oxybutynin (515 patients) and tolterodine (505 patients) for detrusor overactivity through retrospective analysis of a pharmacy claims database. Outcomes included percentage of patients continuing therapy for 6 months, medication possession ratios, and time to discontinuation of therapy. The proportion of patients continuing therapy for 6 months was statistically superior for tolterodine (32%) compared with IR oxybutynin (22%, p<0.001). Medication possession ratios were also superior for patients in the tolterodine group (medians 0.83 and 0.64, ranges 0.11-1.15 and 0.07-1.13, respectively, p<0.001). Oxybutynin was discontinued significantly earlier (mean 45 days) than tolterodine (mean 59 days, p<0.001) and was switched to another therapy more commonly than tolterodine (19% and 14%, respectively). Tolterodine was favored over oxybutynin for several measurements of patient adherence. However, less than one-third of patients continued therapy with either agent for 6 months. The clinical relevance of these differences is unknown.",1
W2056759810,Dry mouth with conventional and controlled-release oxybutynin in urinary incontinence,"OBJECTIVE: To compare the efficacy and safety of controlled-release oxybutynin with conventional, immediate-release oxybutynin and determine rates of dry mouth. METHODS: Patients (n = 226) who were known to be responsive to anticholinergic therapy and who had seven or more urge incontinence episodes per week were randomized to receive controlled-release oxybutynin or immediate-release oxybutynin. After an initial placebo run-in period, dosing in each began at 5 mg per day and increased weekly by 5 mg per day to a maximum of 20 mg per day or when a balance between improvement of incontinence symptoms and tolerability of side effects was achieved. Rates of urge incontinence and dry mouth were compared. Post hoc Kaplan-Meier survival analysis was used to describe elimination of incontinence episodes by dose and to analyze dry mouth risk by dose. RESULTS: Reductions in urge urinary incontinence episodes from baseline to the end of treatment were 18.6 to 2.9 per week (83% mean decrease) and 19.8 to 4.4 per week (76% mean decrease) in the controlled- and immediate-release oxybutynin groups (P =.36), respectively. At equal doses, comparable proportions of patients in both groups reported the absence of urge incontinence (P =.85). The incidence of dry mouth increased with dose in both groups, but there was no difference in dry mouth rates between the groups: 47.7% and 59.1% for the controlled- and immediate-release oxybutynin (P =.09), respectively. However, Kaplan-Meier analysis to examine first report of dry mouth at a given dose revealed that a significantly lower proportion of patients taking controlled-release oxybutynin had moderate to severe dry mouth (P =.007) or any dry mouth (P =.003) compared with those taking immediate-release oxybutynin. CONCLUSION: At the same daily dose, controlled- and immediate-release oxybutynin demonstrated comparable efficacy in reduction of urge incontinence episodes. The incidence of dry mouth was dose dependent but equal in both groups; first report of moderate to severe dry mouth was significantly lower in the controlled-release group.",1
W1591365506,A randomized controlled trial comparing the efficacy of controlled‐release oxybutynin tablets (10 mg once daily) with conventional oxybutynin tablets (5 mg twice daily) in patients whose symptoms were stabilized on 5 mg twice daily of oxybutynin,"OBJECTIVE: To compare the efficacy of a controlled-release (CR) formulation of oxybutynin with that of conventional oxybutynin in patients with detrusor instability or detrusor hyper-reflexia whose symptoms were stabilized on conventional oral oxybutynin tablets. PATIENTS AND METHODS: The study comprised a randomized, double-blind, parallel-group trial involving 130 patients drawn from 15 centres in the UK. The study was of 6 weeks' duration, i.e. 2 weeks of screening whilst taking conventional oxybutynin tablets (5 mg twice daily) followed by 4 weeks of double-blind treatment with either CR oxybutynin tablets (10 mg once daily) or conventional oxybutynin tablets (5 mg twice daily). Outcome measures were changes in 24-h frequency and 24-h incontinence episodes recorded throughout the study on diary charts. Adverse events were recorded by patients in their diary charts and serum concentrations of oxybutynin and its active metabolite, N-desethyloxybutynin, were measured at baseline and at completion of the study to detect possible drug accumulation. RESULTS: The treatments did not differ significantly in any of the outcome measures. The primary efficacy criterion was the daytime continence at completion of the study; 53% and 58% of patients were continent on CR and conventional oxybutynin treatments, respectively (the 95% confidence interval of the difference in the proportion being - 22% to 13%; P = 0.62). The total number of side-effects experienced by those patients receiving treatment with the CR formulation was 57% of that for patients receiving treatment with conventional oxybutynin. Individual side-effects showed a similar distribution within treatment groups. There was no evidence of the accumulation of oxybutynin or N-desethyloxybutynin during the multiple dosing of CR or conventional oxybutynin tablets. CONCLUSION: The CR and conventional formulations of oxybutynin did not differ in their efficacy, and the CR formulation was associated with fewer side-effects. In addition, CR oxybutynin appeared to maintain therapeutic blood levels over the 24 h dosing interval with no accumulation of oxybutynin or its active metabolite. Once-daily dosing with a CR tablet is seen as convenient for the patient and is expected to result in improved compliance in patients already stabilized on conventional oxybutynin treatment.",1
W2043742417,Combined Behavioral and Drug Therapy for Urge Incontinence in Older Women,"OBJECTIVE: The purpose of this study was to examine the effects of combining behavioral treatment and drug treatment for urge incontinence in community-dwelling older women. DESIGN: Modified crossover design (extension of a randomized clinical trial). Eligible subjects were stratified according to type and severity of incontinence and randomized to behavioral treatment, drug treatment, or a control condition (placebo). Subjects not totally continent or not satisfied after 8 weeks of a single treatment were offered the opportunity to cross over into combined therapy. SETTING: A university-based outpatient geriatric medicine clinic. PARTICIPANTS: Subjects in the clinical trial were 197 ambulatory, nondemented, community-dwelling women (age 55 years or older) with persistent urge urinary incontinence. Thirty-five subjects participated in combined treatment. INTERVENTION: One group of subjects received four sessions (over 8 weeks) of biofeedback-assisted behavioral training followed by 8 weeks of behavioral training combined with drug therapy (oxybutynin chloride individually titrated from 2.5 mg to 15 mg daily). The second group received drug therapy first, followed by 8 weeks of drug therapy combined with behavioral training. MEASUREMENTS: Bladder diaries completed by subjects before and after each treatment phase were used to calculate change in the frequency of incontinent episodes. RESULTS: Eight subjects (12.7%) crossed from behavioral treatment alone to combined behavioral and drug therapy. Additional benefit was seen in improvement from a mean 57.5% reduction of incontinence with single therapy to a mean 88.5% reduction of incontinence with combined therapy (P = .034). Twenty-seven subjects (41.5%) crossed from drug therapy alone to combined drug and behavioral treatment. They also showed additional improvement, from a mean 72.7% reduction of incontinence with single therapy to a mean 84.3% reduction of incontinence with combined therapy (P = .001). CONCLUSIONS: This study shows that combining drug and behavioral therapy in a stepped program can produce added benefit for patients with urge incontinence.",0
W2082234153,INTERSTITIAL CYSTITIS: BLADDER TRAINING WITH INTRAVESICAL OXYBUTYNIN,"PURPOSE: We assess the efficacy of intravesical administration of oxybutynin chloride in patients with interstitial cystitis. MATERIALS AND METHODS: The study included 36 women with a mean age of 45 years with a diagnosis of interstitial cystitis. Patients were treated with gradual intravesical instillation of saline oxybutynin solution (oxybutynin group) or gradual filling of simple saline (control group). Evaluation parameters consisted of symptom problem index, voids per day, volume per void, functional bladder capacity, volume at first sensation, cystometric bladder capacity and cystometric volume at first sensation. RESULTS: Statistically significant improvement of all evaluated parameters was found in both groups. When comparing the outcomes statistically significant improvement of parameters favored the oxybutynin group. CONCLUSIONS: Bladder training alone produces a satisfactory result by gradually expanding the bladder, and an additional statistically significant improvement is evident with intravesical oxybutynin.",0
W138736198,[Assessment of effectiveness of and tolerance to oxybutynin in the treatment of unstable bladder in women].,"Unstable bladder is a frequent syndrome in women and is due in the most part because of detrusor involuntary contractions, mainly due to detrusor denervation, which produces voiding hypersensitivity and loss of cortical inhibition control, clinical manifestations are: frequency, nicturia, urgency and urge incontinence. Historically the most effective treatment has been muscular relaxing agents and anticholinergic agents. We present a prospective, double blind, cross, placebo control study to evaluate efficacy and tolerance of oxybutynin in women with unstable bladder. We included 44 adult women with unstable bladder, 22 unitially received oxybutynin 5 mg t.i.d. and 22 placebo 5 mg t.i.d. aleatory in both groups through 6 weeks, later wash-out period was performed and those women in which initially received oxybutynin were administered placebo and those women in which initially received placebo, were administered oxybutynin, for another six weeks. Five patients which initiated the study with oxybutynin abandoned the study, 2 of them for intolerance and 3 for unknown causes. Two women in which initially received placebo abandoned follow-up too. A total of 74 subjects (37 for each branch of study) had an age average of 51.7. Symptoms scoring decreased from 13 to 11 and 6 points with placebo and oxybutynin respectively (p = 0.001). The analog visual scale of symptoms decreased from 77% to 62.5% and 40% with placebo and oxybutynin respectively (p = 0.003). The overall rate of improvement evaluated through symptoms scoring was from 27% with placebo and 72.9% with oxybutynin (p = 0.000) and evaluated through analog visual scale of symptoms was from 40% with placebo and 78.3% with oxybutynin (p = 0.002). The vesical volume at first voiding sensation increased from 129 ml to 134 ml and 187 ml with placebo and oxybutynin respectively (p = 0.021) and the maximum cystometric capacity increased from 231 ml to 236 ml and 301 ml with placebo and oxybutynin respectively. The most frequent adverse effect in both groups was mouth dryness and it presented in 7 (19%) and 34 (91%) patients with placebo and oxybutynin respectively (p = 0.000). Only 5 of 44 patients (11.3%) with oxybutynin and 2 of 44 patients (4.4%) with placebo abandoned follow up (p = 0.14). We concluded that oxybutynin improve significantly the unstable bladder symptoms in women, possibly by increasing functional bladder capacity and decreasing voiding sensitivity, with good tolerance of mouth dryness in the majority of patients.",0
W2088419730,"Efficacy and Cardiac Safety of Propiverine in Elderly Patients &amp;ndash; A Double&amp;ndash;Blind, Placebo&amp;ndash;Controlled Clinical Study",,0
W2337111741,Treatment of prostatitis.,"The term prostatitis is applied to a series of disorders, ranging from acute bacterial infection to chronic pain syndromes, in which the prostate gland is inflamed. Patients present with a variety of symptoms, including urinary obstruction, fever, myalgias, decreased libido or impotence, painful ejaculation and low-back and perineal pain. Physical examination often fails to clarify the cause of the pain. Cultures and microscopic examination of urine and prostatic secretions before and after prostatic massage may help differentiate prostatitis caused by infection from prostatitis with other causes. Because the rate of occult infection is high, a therapeutic trial of antibiotics is often in order even when patients do not appear to have bacterial prostatitis. If the patient responds to therapy, antibiotics are continued for at least three to four weeks, although some men require treatment for several months. A patient who does not respond might be evaluated for chronic nonbacterial prostatitis, in which nonsteroidal anti-inflammatory drugs, alpha-blocking agents, anticholinergic agents or other therapies may provide symptomatic relief.",0
W2101186984,Sildenafil effects on sexual and cardiovascular responses in women with spinal cord injury,,0
W4246953292,Urinary Incontinence,"BACKGROUND: One of the more prevalent conditions associated with aging is urinary incontinence (UI), which may affect up to 55% of women and 34% of men older than 65 years. As a result of increasing longevity in developed nations, the proportion of UI-susceptible individuals continues to grow, presenting clinical and economic challenges to healthcare providers. OBJECTIVE: To assist the clinician in making informed decisions regarding UI, provide information on the wider ramifications of the disease, and provide a comprehensive overview of the condition. DATA SOURCES: MEDLINE (1966-December 1998) was searched for relevant publications using the following search terms: UI, UI in the elderly, treatment of UI, oxybutynin, flavoxate, vasopressin, quality of life in UI, and economic impact of UI. DATA SYNTHESIS: Key articles relating to the etiology, diagnosis, classification, economic burden, quality of life, and treatment of UI were retrieved, and this information formed the basis of the review. CONCLUSIONS: Although UI can be controlled relatively well with existing therapies, only about 50% of affected patients may actually seek care. There are a variety of therapeutic options available for the treatment of UI, although pharmacologic intervention is presently a relatively minor component of overall care; this suggests that effective drug therapy might play a more significant role in the future. The economic burden associated with the care of the incontinent patient is substantial, and in the US the direct medical cost of the disease was estimated at $25.5 billion in 1995. The disease also has a large impact on the individual UI patient, negatively affecting many parameters normally associated with a tolerable health-related quality of life.",0
W2069438361,Responses of Isolated Normal Human Detrusor Muscle to Various Spasmolytic Drugs Commonly Used in the Treatment of the Overactive Bladder,"The spasmolytic activity of flavoxate (CAS 15301-69-6) and the anticholinergic agents oxybutynin (CAS 5633-20-5), tolterodine (CAS 124937-51-5) and trospium chloride (CAS 10405-02-4), all of which are commonly utilized in the treatment of urinary incontinence, on muscarinic tension and electrically evoked contractions of isolated human detrusor smooth muscle strips was studied using the organ bath technique. Within the concentration ranges tested (trospium chloride 10(-11)-10(-6) mol/l, flavoxate and oxybutynin 10(-9)-10(-5) mol/l, tolterodine 10(-10)-10(-5) mol/l), each drug caused a concentration-dependent relaxation of the tension elicited by muscarinic stimulation and dose-dependently attenuated the contractions induced by electrical field stimulation (EFS). The effects of trospium chloride and tolterodine on carbachol-induced muscarinic tension were more pronounced than those of oxybutynin, while trospium chloride and oxybutynin were most effective in inhibiting the contractions induced by EFS. Flavoxate was significantly less effective than all other drugs tested. Regardless the individual drug concentrations needed for maximal efficacy, the potency of oxybutynin and flavoxate to reverse muscarinic tension and attenuate EFS-evoked contractions was almost comparable while tolterodine and trospium chloride were more effective in relaxing the muscarinic tension of the detrusor strip preparations than causing inhibition of EFS-induced contractions. Our results again underline the ratio for the use of nortropane analogues (trospium chloride) and phenylpropylamine cresols (tolterodine) in the treatment of frequency, urgency and urge incontinence secondary to an overactive bladder.",0
W2143289116,Selective Prescribing of Spasmolytics,"BACKGROUND: Daily clinical practice often differs largely from the clinical trial setting, so extrapolation of outcomes from trial data, such as safety, effectiveness, and economic outcomes, can be deceptive. Prescribers may intend to treat a selected group of patients with new drugs; this practice could result in significant bias in assessing outcomes of these agents during their use in daily clinical practice. OBJECTIVE: To evaluate what type of patient received tolterodine compared with the spasmolytic drugs previously marketed (oxybutynin, flavoxate, emepronium). DESIGN: An observational, follow-up study. SETTING: Eighteen collaborating community pharmacies. PATIENTS: Aged > or = 18 years, noninstitutionalized; initial therapy with tolterodine, oxybutynin, flavoxate, or emepronium. RESULTS: Tolterodine was often used as a second-line and even as a third-line treatment, and was prescribed to a ""polluted"" population in terms of concomitant psychotropic medication. Tolterodine users were 7.5 times more likely to have received another spasmolytic drug (RR 7.5, 95% CI 4.8 to 11.9). In addition, these patients more frequently used antiparkinsonian drugs (RR 4.1, 95% CI 1.6 to 10.4) as well as antipsychotic drugs (RR 2.9, 95% CI 1.4 to 6.2). There was a small difference in concomitant use of antidepressants and benzodiazepines between patients receiving tolterodine versus those taking other spasmolytic drugs. CONCLUSIONS: Tolterodine is prescribed for a population differing from that receiving previously marketed spasmolytic drugs. Selective prescribing should recognized when evaluating new drugs in daily clinical practice. Policy makers, such as pharmacy and therapeutics committees, should consider this aspect in their formulary decisions since selective prescribing can lead to unjustified conclusions about a drug's therapeutic effects (e.g., efficacy, safety, cost-effectiveness).",0
W26646949,Propiverine-Induced Parkinsonism: A Case Report and a Pharmacokinetic/Pharmacodynamic Study in Mice,,0
W1993384839,Urinary Incontinence: Does it Increase Risk for Falls and Fractures?,"OBJECTIVE: To determine if urge urinary incontinence is associated with risk of falls and non-spine fractures in older women. METHODS: Type and frequency of incontinent episodes were assessed by 6,049 community-dwelling women using a self-completed questionnaire. Postcards were subsequently mailed every 4 months to inquire about falls and fractures. Incident fractures were confirmed by radiographic report. Logistic and proportional hazard models were used to assess the independent association of urge urinary incontinence and risk of falling or fracture. RESULTS: The mean age of the women was 78.5 (+/- 4.6) years. During an average follow-up of 3 years, 55% of women reported falling, and 8.5% reported fractures. One-quarter of the women (1,493) reported weekly or more frequent urge incontinence, 19% (1,137) reported weekly or more frequent stress incontinence, and 708 (12%) reported both types of incontinence. In multivariate models, weekly or more frequent urge incontinence was associated independently with risk of falling (odds ratio = 1.26; 95% confidence interval (CI), 1.14-1.40) and with non-spine nontraumatic fracture (relative hazard 1.34; 95% CI, 1.06-1.69; P = .02). Stress incontinence was not associated independently with falls or fracture. CONCLUSIONS: Weekly or more frequent urge incontinence was associated independently with an increased risk of falls and non-spine, nontraumatic fractures in older women. Urinary frequency, nocturia, and rushing to the bathroom to avoid urge incontinent episodes most likely increase the risk of falling, which then results in fractures. Early diagnosis and appropriate treatment of urge incontinence may decrease the risk of fracture.",0
W2021914078,Porcine Microsomal Vitamin D3 25-Hydroxylase (CYP2D25),"The metabolic activation of the prohormone vitamin D(3) requires a 25-hydroxylation that has been reported to be catalyzed by both mitochondrial CYP27A and a microsomal vitamin D(3) 25-hydroxylase in the liver. CYP27A has been extensively studied, but its role as a physiologically important vitamin D(3) 25-hydroxylase has been questioned. The present paper reports that the microsomal vitamin D(3) 25-hydroxylase, purified from pig liver, converted vitamin D(3) into 25-hydroxyvitamin D(3) in substrate concentrations which are within the physiological range (apparent K(m) = 0.1 microm). The enzyme 25-hydroxylated vitamin D(3), 1 alpha-hydroxyvitamin D(3) and vitamin D(2) and also converted tolterodine, a substrate for human CYP2D6, into its 5-hydroxymethyl metabolite. Tolterodine inhibited the microsomal 25-hydroxylation, whereas quinidine, an inhibitor of CYP2D6, did not markedly inhibit the reaction. The primary structure of the microsomal vitamin D(3) 25-hydroxylase, designated CYP2D25, shows 77% identity with that of human CYP2D6. Northern blot and reverse transcription-polymerase chain reaction experiments revealed that CYP2D25 mRNA is expressed in higher levels in liver than in kidney and in small amounts in adrenals, brain, heart, intestine, lung, muscle, spleen, and thymus. Experiments with human liver microsomes and recombinantly expressed CYP2D6 strongly indicate that the microsomal 25-hydroxylation of vitamin D(3) in human liver is catalyzed by an enzyme different from CYP2D6.",0
W2095485378,"Possible site of action of TAK-637, a tachykinin NK1 receptor antagonist, on the micturition reflex in guinea pigs",,0
W2021212641,Combination Therapy of Imipramine with Oxybutynin in Children with Enuresis Nocturna,"PURPOSE: The treatment approach for enuresis is controversial due to the lack of consensus as to the exact causes of nocturnal enuresis. Despite various treatment modalities, pharmacotherapy still appears to be the common choice. The aim of this prospective study was the evaluation of the efficacy of combination therapy (imipramine and oxybutynin) in patients with enuresis nocturna. PATIENTS AND METHODS: This prospective study was done with 77 monosymptomatic nocturnal enuretics between July 1996 and December 1998. RESULTS: Even though there is no statistically significant difference between combination therapy (imipramine plus oxybutynin) and monotherapy, clinical data showed that combination therapy is more effective. CONCLUSIONS: We conclude that combination of imipramine with oxybutynin is a safe and new choice in the treatment of nocturnal enuresis.",0
W1559187935,Comparison of the effects of novel antimuscarinic drugs on human detrusor smooth muscle,"OBJECTIVE: To evaluate the effects of tolterodine, vamicamide and temiverine, novel antimuscarinic drugs developed for the treatment of frequency and urinary incontinence, on human detrusor smooth muscle. Materials and methods Specimens of human urinary bladder were obtained from 20 patients who underwent total cystectomy for malignant bladder tumour. Using an organ-bath technique, the effects of various drugs on the contractions induced by carbachol, KCl, CaCl2 and electrical field stimulation in the detrusor strips were investigated. RESULTS: Carbachol (0.001-10000 micromol/L) caused concentration-dependent contractions in human detrusor smooth muscles. Tolterodine (0.01-10 micromol/L), vamicamide (0.01-10 micromol/L), temiverine (0.01-1 micromol/L) and atropine (0.001-1 micromol/L) caused parallel shifts to the right of the concentration-response curves to carbachol. All slopes for the regression line of Schild plots were close to unity, and the rank order of pA2 values was atropine = tolterodine > vamicamide > temiverine. Tolterodine, vamicamide and atropine did not inhibit the maximum contractile responses to carbachol, while temiverine (10 micromol/L) significantly inhibited the maximum contractions. Tolterodine (0.001-1 micromol/L) and vamicamide (0.01-10 micromol/L) did not inhibit the KCl- (80 mmol/L) and CaCl2-induced (5 mmol/L) contractions, while temiverine (0.01-10 micromol/L) significantly inhibited the contractions. Electrical field stimulation (2-60 Hz) caused frequency-dependent contractions in human detrusor smooth muscles, which were significantly inhibited by various drugs. In the presence of 1 micromol/L atropine, tolterodine and vamicamide did not inhibit the contractions induced by electrical field stimulation at all frequencies, while temiverine (10 micromol/L) significantly inhibited the contractions. CONCLUSION: Tolterodine and vamicamide inhibited contractions of human detrusor smooth muscles only through their antimuscarinic action, while temiverine had both antimuscarinic and calcium-antagonist actions. Furthermore, these novel drugs have different efficacies and potencies for inhibiting human detrusor smooth muscle.",0
W2064067168,Regular review: Management of urinary incontinence in women,"<h3>Background</h3> Antibodies against citrullinated peptides have gained special importance in the diagnosis of rheumatoid arthritis (RA) (1,2). <h3>Objectives</h3> This study aims to investigate the diagnostic sensitivity and specificity of anti-mutated citrullinated vimentin (anti-MCV) antibodies for rheumatoid arthritis (RA) in comparison to IgM RF and anti-CCP and to assess their clinical significance particularly as a marker of RA activity. <h3>Methods</h3> 60 patients with different rheumatic diseases 40 patients with RA and 20 patients with other rheumatic diseases (disease controls) were recruited from Ain Shams University Hospitals, and 20 persons (healthy controls) All participants underwent history taking, clinical examination, laboratory and radiological investigations, and calculation of disease activity score DAS-28 for each RA patient. Enzyme-linked immunosorbent assay (ELISA) techniques were used to detect RF-IgM, anti-CCP antibodies, and anti-MCV antibodies <h3>Results</h3> The sensitivity of anti-MCV antibodies was 95% with 97.1% specificity. For anti-CCP antibodies the sensitivity was 95% and the specificity was 100%. The sensitivity of RF was 72.5% with 97.1% specificity. Anti-CCP antibodies have higher diagnostic specificity and positive predictive value than RF and anti-MCV antibodies. The best cut-off value for the anti-MCV test was found at 22.7 U/L, while that for Anti-CCP antibodies and RF were 20 u/l and 44 IU/ml respectively. Of RA patients with positive RF, 86.2% were anti-MCV antibodies positive, including only 6.8% with negative Anti-CCP. Of patients with negative RF, 81.8% were positive for anti-MCV, including 9% who tested negative for anti-CCP. <h3>Conclusions</h3> Our results suggest that anti-MCV antibodies may be valuable for diagnosing RA and that, it may be better to assay both anti-MCV and anti-CCP in RF -negative RA patients without replacing them. Long-term study is required to find out whether anti-MCV antibodies can be used as predictive test for incidence of RA. <h3>References</h3> Klareskog L, Rönnelid J, Lundberg K, Padyukov L, Alfredsson L: Immunity to citrullinated proteins in rheumatoid arthritis. Annu Rev Immunol 2008, 26: 651-675. Shmerling RH, Delbanco TL: How useful is the rheumatoid factor? An analysis of sensitivity, specificity and predictive value. Arch Intern Med. 1992,152: 2417–2420. <h3>Disclosure of Interest</h3> None declared <h3>DOI</h3> 10.1136/annrheumdis-2014-eular.5120",0
W1979886827,Recent advances: Urology,"Urology has seen dramatic changes over the past 20 years. It has moved from an open surgical specialty with few drug treatments to a specialty that has enthusiastically embraced endoscopic (minimally invasive) techniques and new drug treatments for common conditions such as erectile dysfunction and urinary incontinence. The advances that have occurred in the past few years have been mainly in treatment of diseases that are becoming more common as the population ages. These include the two most common urological malignancies, prostate and bladder cancer, as well as lower urinary tract symptoms in older men and urinary incontinence and urinary tract infections, particularly in older women.",0
W2104047528,Treatments used in women with interstitial cystitis: the Interstitial Cystitis Data Base (ICDB) study experience,,0
W1983283344,Advancements in pharmacologic management of the overactive bladder,,0
W2159546797,Pharmacological agents for the treatment of urinary incontinence due to overactive bladder,"Although the exact aetiology of overactive bladder is unknown to date, pharmacological therapy has been targeted to both the central and peripheral nervous systems. Potential CNS targets include GABA, opioid, serotonin (5-HT), dopamine and glutaminergic receptors as well as the alpha-adrenoceptors. Potential PNS targets include muscarinic receptors, calcium and potassium channels and alpha- and beta-adrenergic receptors. Since acetylcholine is the primary excitatory neurotransmitter involved in bladder (detrusor) contraction and emptying, anticholinergic agents are the primary compounds used clinically to decrease involuntary detrusor contractions. Anticholinergic therapy has a stabilising effect on the bladder (detrusor muscle); increases bladder capacity; decreases frequency of involuntary detrusor contractions; and delays the initial urge to void, but does not affect warning time. However, the clinical utility of antimuscarinic therapy is limited by the lack of receptor selectivity, resulting in the classic anticholinergic side effects of dry mouth, blurred vision, constipation and potentially, CNS effects such as somnolence and impaired cognitive function. These unwanted side effects often result in premature discontinuation of therapy and poor compliance. Previous attempts to develop uroselective alpha-adrenergic receptor antagonists have not been successful and although research continues, the hope that this class of agents would be viable alternatives to the anticholinergics remains to be proven in the clinical setting. The recent demise of several potassium channel openers does not augur well for the future of this class of agent. The reasons for the discontinuation of trials with these agents have not been fully elucidated, but one must assume that they were not uroselective and the cardiovascular side effects rendered them less than useful clinically. The serotonin re-uptake inhibitors appear to be promising novel therapeutic agents aimed at controlling bladder over-activity through specific CNS pathways. The sensory side of the micturition reflex is a potential therapeutic target. Agents to desensitise afferent nerve endings involved in C-fibre afferent reflexes include capsaicin and resiniferatoxin. Their clinical applicability is currently being evaluated. Finally, the recent findings related to the role of the P2X3 receptor in the sensory aspects of bladder filling have created new interest in the future development of agents that will improve the management of this prevalent and debilitating condition.",0
W2397126742,Treatment of elderly women with urge incontinence in middle tennessee: a single institution practice-based study.,"INTRODUCTION AND OBJECTIVES: Urinary urge incontinence (UUI) is a major factor in reducing quality of life in elderly women. The treatment of UUI in the elderly population is complicated by comorbidities, polypharmacy, cost, and side effects. The purpose of this study was to examine our practice pattern in Middle Tennessee for the treatment of elderly women with UUI. METHODS: We retrospectively reviewed the medical records of all women over age 65 seen at our institution between January 1, 1998 and September 1, 1999 with an initial complaint of pure UUI. Diagnosis was based on history and physical examination by a single urologist (JJF). Initial treatment in all patients was medication as well as timed and double voids. Medication chosen was based on cost factors, co-morbidities, current medications, and outcome from previous treatment. RESULTS: Of 53 women ranging in age from 65-87 years of age (avg. 74.7) included in this study, 6/53 (11.3%) had a previous CVA, and 2/53 (3.7%) had grade I-II cystoceles. Initial pharmacologic treatment included anticholinergic medication in 47 patients (88.6%), and either imipramine or topical estrogen alone in the remaining 11.4%. Of the anticholinergics, hyoscyamine time capsules were used in 29, tolterodine in 7, standard oxybutynin in 5, oxybutynin XL in 1, and a combination with imipramine in 5. Thirty-four of the 53 total patients (64.1%) discontinued their medications because of no improvement 14 (41.1%), dry mouth 9 (26.4%), other side effects 9 (26.4%), cost 1, and other reasons in the remaining 2 patients. Only 17 patients (32%) stated they were doing well on their initial medications; 11 of those (64.7%) were taking hyoscyamine time capsules. Upon subjective failure, 22/36 patients (61.1%) had their medications changed, while 14/36 (38.8%) pursued behavioral therapy without additional medications. Urodynamic studies were done in 12 patients who failed empiric medical treatment (22.6%). CONCLUSIONS: Only 32% of elderly women treated medically for UUI were satisfied and continued therapy in this patient population. One-fourth of elderly women failed empiric medical management of UUI due to lack of efficacy, and one-third due to intolerable side effects. In this practice, hyoscyamine was continued more often than any other anticholinergic because of reasonable cost, efficacy, and side effect profile.",0
