id,title,abstract,label
W1531474084,"Macrolide – induced clinically relevant drug interactions with cytochrome P‐450A (CYP) 3A4: an update focused on clarithromycin, azithromycin and dirithromycin","The oxidative phase of the biotransformation of drugs is a function of hepatic or intestinal cytochromes P-450, also called the mixed-function oxidase system. Three families of cytochromes – CYP1, CYP2, and CYP3 – perform the oxidative metabolism of drugs in humans. Within these families, five isoforms – CYP 1A2, CYP 2C9, CYP 2C19, CYP 2D6, and CYP 3A4 – account for nearly all the side-effects related to drug interactions [1, 2]. The ability of macrolide antibiotics to interact with the biotransformation of some other drugs has been widely recognized, mostly with erythromycin and troleandomycin because these compounds have been marketed decades ago. Macrolides can induce their own hepatic biotransformation into nitrosoalkanes. These metabolites are derived from the metabolic oxidation of the –N(CH3)2 group of the antibiotic to the corresponding –NO group. Nitrosoalkanes subsequently form inactive CYP 3A4-iron-metabolite complexes ( Figure 1) resulting in inhibition of the CYP 3A4-mediated catalytic activity [3]. This mechanism accounts for most of the drug interactions produced by macrolides [4]. Metabolism of macrolides. Macrolides differ in their abilities to bind to and inhibit the cytochrome P-450 isoform CYP 3A4 [3, 5–7]. These differences prompted von Rosenstiel & Adam [8] to classify macrolide antibiotics into three groups on the basis of data provided by in vitro experiments: • Group 1 agents include erythromycin and troleandomycin. Both drugs bind strongly to and inhibit markedly CYP 3A4. Since troleandomycin was withdrawn from the market many years ago, this drug will not be discussed further in the present paper; • Clarithromycin belongs to Group 2 agents. This drug exhibits lower affinity for CYP 3A4 as compared with erythromycin, and form complexes to a lesser extent; • Group 3 include azithromycin and dirithromycin. These compounds have been shown to interfere poorly with cytochrome P-450 system in vitro. Clarithromycin has recently appeared to be similar to erythromycin in some drug interactions (e.g. with psychotropic agents), on the basis of the results of some clinical studies. Furthermore, a number of recent clinical case reports demonstrate that azithromycin and dirithromycin still exhibit some potential for drug interactions, although to a much lesser extent than that with erythromycin. The discrepancy between what is expected from in vitro data and what may be observed in clinical practice underscores the well-known interindividual variability in the extent of cytochrome P-450 catalytic activity (as much as 10- to 20-fold). This pattern provides some explanation for why some patients appear to be more susceptible than others to a given drug–drug interaction. It is now clear that the heterogeneity among patients in the ability to perform P-450 metabolism of some drugs is largely the result of genetic factors [1]. Aside from the drug-induced induction/inhibition enzymatic processes, some other nongenetic factors probably contribute to interpatient differences in the liver content or activity of individual P-450: • for example, dietary differences may contribute significantly [9, 10]. • CYP 3A4 activity may be non specifically depressed by debilitation or disease, e.g. liver cirrhosis [11] or celiac disease [12]. • importantly the infectious process by itsef can affect the activity of CYP; viral or bacterial pulmonary infections have been shown to depress CYP activity. In a sequential study conducted in 14 patients with fever and clinical pneumonia, antipyrine clearance was on average impaired by 36% [13]. Antipyrine elimination proceeds almost exclusively through hepatic biotransformation, and its metabolites are formed by at least 6 hepatic cytochrome P-450 isoforms, namely CYP 1A2, CYP 2B6, CYP 2C8, CYP 2C9, CYP 2C18 and CYP 3A4 [14]. Hence, the infection is likely to induce global inhibition of cytochrome P-450 catalytic activities. This stems probably from the release of endotoxin or interferon during the infection [15, 16]. Conceivably, the combination of interferon- or endotoxin-related CYP depression and the macrolide-induced inhibition of the CYP 3A4 isoform might result in an enhanced metabolic interaction. An additional factor that may contribute to individual variability in the extent of drug interactions of pharmacokinetic type is the involvement of P-glycoprotein (P-gp). Drug-induced changes in expression of this protein may overlap changes at the level of CYP catalytic activities. P-gp is an ATP-dependent efflux drug transporter that is constitutively expressed in normal tisues including the gastrointestinal epithelium, the canalicular membrane of the liver, the kidney and capillary endothelial cells in the central nervous system [17, 18]. P-gp appears to play a key role in absorption, distribution and elimination of many anticancer agents as well as other drugs such as digoxin or cyclosporin [19, 20]. Many P-gp inhibitors are also inhibitors of CYP 3A [21]. However, Wandel et al.[22] have demonstrated recently that there is no significant correlation between the ability of the P-gp inhibitors to inhibit P-gp and their ability to inhibit CYP 3A. In the case of macrolide antibiotics, erythromycin has been shown to reverse significantly multidrug resistance in cell-lines, which retain a higher expression of P-gp than the drug-sensitive parental cells [23], suggesting an inhibitory effect of the macrolide on P-gp expression. Also, clarithromycin appears capable of reducing the renal clearance of digoxin through inhibition of P-gp in the kidney epithelial cell [24]. While the involvement of P-gp in some pharmacokinetic drug interactions is an emerging issue, there is no further information at present on the role of this protein in macrolide–associated drug interactions. However, the interaction of some macrolides with cyclosporin might be partially explained by inhibition of P-gp (seebelow). The present review addresses those macrolide–induced drug interactions (at the CYP level) that have been reported recently and shown to result in potentially serious side-effects in patients. Emphasis is placed on drug interactions involving the relatively recent and widely used macrolides clarithromycin, dirithromycin, and the azalide azithromycin because the last comprehensive reviews available on drug interactions of macrolides were published in 1995 [8, 25]. Following these reports, important drug interactions have emerged (e.g. with cisapride or pimozide) and some others, initially thought to be rare or dubious, have been substantiated or clarified (e.g. with benzodiazepines or HMG-CoA reductase inhibitors). Alprazolam, midazolam, temazepam, and triazolam are among the known substrates of CYP 3A4 [26]. Triazolam: Using in vitro preparations of human liver microsomes, Greenblatt et al.[27] showed that erythromycin and clarithromycin are potent inhibitors, with similar IC50 values, of triazolam biotransformation. In contrast, azithromycin is a weak inhibitor. Consistent with these findings are data from a controlled clinical study conducted by the same authors in healthy volunteers [27]: both erythromycin and clarithromycin significantly increased triazolam peak plasma concentrations and area under the serum concentration-time curve (AUC), prolonged elimination half-life, and decreased markedly the apparent oral clearance of this benzodiazepine to 33% and 22% of the control value, respectively (characteristics of macrolide regimen are indicated in Table 1). The inhibitory effect of clarithromycin was greater than that of erythromycin, especially on triazolam half-life and AUC. All of the pharmacodynamic effects of triazolam were enhanced by coadministration of erythromycin and clarithromycin. The dynamic interactions are consistent with an increase in triazolam plasma concentrations. The greatest impairment, as assessed by an electro-encephalogram and the digit symbol substitution test, was associated with the triazolam-clarithromycin combination. In contrast, azithromycin produced no effect on the kinetics or dynamics of triazolam. This study demonstrates that clarithromycin is at least as potent an inhibitor of CYP 3A4 as erythromycin. This finding is further substantiated by studies on the midazolam–macrolide interaction. Midazolam: The interaction between erythromycin and orally administered midazolam was investigated in a randomized, crossover study in healthy volunteers [28]. Pretreatment with erythromycin (500 mg) three times daily for 6 days resulted in an almost threefold increase in Cmax and more than a fourfold increase in AUC of midazolam. This interaction resulted in undesirably severe and excessively long-lasting hypnotic effects and was ascribed to the inhibition of CYP 3A4-mediated metabolism of midazolam by erythromycin. Clarithromycin reduces the clearance of midazolam [29]. Following pretreatment with clarithromycin (500 mg) twice daily for 7 days, the clearance of midazolam was reduced by 64% following iv administration, and by 86% after oral dosing. Oral bioavailability of midazolam was increased significantly from 0.31 to 0.75 (mean values) after dosing with clarithromycin. Using a stable isotope of the benzodiazepine, the authors showed that besides the liver, the intestine is a major site of interaction between oral midazolam and clarithromycin. Additionally, they concluded that interindividual variability in first-pass extraction of high-affinity CYP 3A substrates, such as midazolam, is primarily a function of intestinal enzyme activity. This drug interaction was described earlier by Yeates et al.[30] who reported a 3.6-fold increase in the AUC of oral midazolam (given as a single dose), with enhancement of psychomotor effects, after a 5-day twice daily treatment with clarithromycin (250 mg). In contrast, the authors found no interaction of azithromycin (500 mg once a day for 3 days) with the pharmacokinetics or pharmacodynamics of midazolam. Alprazolam: Alprazolam is another benzodiazepine where the metabolic clearance is impaired by erythromycin. In healthy volunters, erythromycin (400 mg) three times daily for 10 days produced a 62% increase in the AUC(0,48 h), a 60% decrease in oral clearance and a more than twofold increase in elimination half-life of alprazolam when given orally as a single dose [31]. In summary, coadministration of a macrolide antibiotic (with the exception of azithromycin) with one of the highly metabolized benzodiazepines mentioned above should be avoided, or the dose of the benzodiazepine should be substantially reduced. Clozapine is a new antipsychotic agent used in the management of schizophrenia resistant to other neuroleptic medications. Erythromycin has been reported to interact with this agent, presumably through inhibition of its metabolic clearance; case-reports of serious side-effects – including seizure, somnolence, disorientation, difficulty in coordination and ambulation – associated with the coadministration of erythromycin and clozapine ( Table 1) have been published [32, 33]. This drug combination should therefore be avoided. Pimozide is a neuroleptic agent used in the treatment of delusion, schizophrenia, and other psychiatric disorders. Two fatal cases of ventricular dysrhythmia have been ascribed to the drug association pimozide × clarithromycin, presumably due to excessive prolongation of QT interval [34]. In a controlled pharmacokinetic study, clarithromycin (500 mg) twice daily for 5 days inhibited the metabolic clearance (CYP3A-mediated) of pimozide, resulting in elevation of plasma concentrations, significant prolongation of the QT interval, thereby increasing the risk of pimozide cardiotoxicity [35]. Accordingly, this drug association is contraindicated. Cisapride is a widely used drug for gastro-oesophageal reflux, gastroparesis, and dyspepsia. The drug undergoes extensive first-pass metabolism in both the liver and the intestine [36]. Cisapride caused tachycardia and extrasystoles in a review of records of over 13000 patients receiving the agent [37]. The first report of an arrhythmic drug interaction with cisapride was with erythromycin [38]; the patient developed a QT interval of 550 ms from a normal baseline value with progression to polymorphic nonsustained ventricular tachycardia. Over 50% of the reports of torsade de pointes, prolonged QT intervals, and deaths associated with cisapride are due to interactions with drugs known to inhibit the CYP3A4 and, consequently, the metabolism of cisapride [39]. Risk factors for dysrhythmia were identified as history of coronary disease and dysrhythmia, renal insufficiency, and electrolyte imbalance (including hypokalaemia, hypomagnesaemia, and hypocalcemia) [39]. Clarithromycin seems to exhibit a similar adverse reaction when coadministered with cisapride [40]. Data from a case-report and results from a controlled trial on this drug interaction are summarized in Table 1. Potentiation of the cardiotoxic effect of cisapride resulting from the inhibition of the CYP 3A4 – mediated metabolism of the drug by clarithromycin [40, 41] is probably the mechanism underlying the adverse drug reaction. No studies have yet been reported regarding the potential of the other macrolides for such an interaction with cisapride [42, 43]. Until additional data are available, however, concomitant use of cisapride with any macrolide antibiotic should be avoided. These agents are metabolized by CYP 3A4 and have dose-related toxic effects on skeletal muscle that may range from diffuse myalgia and myopathy to severe rhabdomyolysis [44]. In a clinical pharmacokinetic study, erythromycin (500 mg) twice daily for 2 days increased the AUC of simvastatin in serum sixfold [45], due presumably to an inhibitory effect of erythromycin on CYP 3A4. Accordingly, concurrent administration of erythromycin and simvastatin should be avoided. Rhabdomyolysis is a complication known to be associated with concomitant use of lovastatin and erythromycin. In order to reduce this risk, limiting the daily dose of lovastatin to 20 mg has been advocated [8]. Rhabdomyolysis has also been ascribed to the concomitant administration of lovastatin and clarithromycin or azithromycin (one case-report each, Table 1) [46]. Therefore, possible adverse effects, such as elevated serum creatine kinase and muscle tenderness, should be closely monitored when a combination of simvastatin or lovastatin with erythromycin (and probably other macrolides) is used. Quinidine is eliminated from the body primarily through hepatic biotransformation, and approximately 50% of its metabolism is catalysed by CYP 3A4 [47]. Spinler et al.[48] reported that addition of intravenous erythromycin lactobionate (1 times daily to resulted in a 50% decrease of the clearance of after 5 days of macrolide In an clinical study in healthy the pharmacokinetics of a single oral dose of mg) was and during administration of erythromycin (250 mg) times daily for 7 days Erythromycin reduced the clearance of and its clearance by and by and as the Cmax increased by inhibition of both hepatic and intestinal CYP 3A4 activity by erythromycin was to account for these the role of P-gp was thought to be Therefore, concentrations should be monitored closely and erythromycin are given the activity of both drugs should be and other factors that may to a prolonged QT interval and de should be Two cases of ventricular dysrhythmia resulting from the interaction between have been reported case involving the interaction with clarithromycin ( Table 1) has been reported recently In all of these serious ventricular dysrhythmia was by a prolongation of QT interval, This effect was ascribed to the in serum concentrations, resulting from the impaired clearance of the drug metabolized through CYP during macrolide The regarding also for in the case of concurrent administration of erythromycin or clarithromycin. are reports an increase in the effect of following the administration of erythromycin [8, 25]. times increased to twofold after 7 days of and were associated with However, there is a discrepancy between such data and the changes observed in pharmacokinetic studies in the trial by et erythromycin decreased clearance by in healthy is a of with the more Both are metabolized by cytochrome P-450 with involvement of CYP CYP 1A2, CYP 2C9, CYP 2C19, and CYP 3A4 is metabolized primarily by CYP 2C9, CYP and CYP 3A4 account for most of the metabolism of The relatively changes in the pharmacokinetics of in healthy volunteers under treatment with erythromycin is consistent with inhibition of CYP and to a lesser extent CYP by erythromycin Hence, this drug interaction is likely to be by other the disease indicated earlier in this the process of especially of pulmonary can reduce substantially cytochrome P-450 catalytic activity [13]. the cases of an interaction with have been published involving clarithromycin and azithromycin cases has no effect on in healthy volunteers receiving ( Table 1). the of this drug interaction of in patients with and a is metabolized by CYP 3A there is potential for interaction with macrolides This is of cyclosporin has and its renal is clinical reports of significant in AUC and in the clearance of cyclosporin following the administration of erythromycin are available This drug interaction seems to result from inhibition of CYP 3A4 in both liver and intestine [1, It is thought that metabolism in the a role in the metabolic clearance of cyclosporin and may the well-known bioavailability of the drug In addition to CYP has emerged recently that P-gp is in the pharmacokinetic of The drug is a of P-gp and some drug interactions with this agent are mediated by P-gp et reported that erythromycin the bioavailability of orally administered This effect might be ascribed to of the metabolism of cyclosporin in the intestine as a result of inhibition of the intestinal CYP 3A4. However, given that P-gp is also present in the intestinal epithelial cells [17, and that erythromycin has been shown to inhibit the expression of P-gp in cell in the increased bioavailability of cyclosporin during erythromycin treatment might be for by inhibition of both CYP and P-gp in the of interaction between clarithromycin and cyclosporin with cyclosporin have been reported [8, to et ( Table 1) the underlying mechanism is the inhibition of CYP to decreased clearance and increased concentrations of However, given that clarithromycin can inhibit P-gp involvement of this protein in this drug interaction is The effect of dirithromycin on the pharmacokinetics of cyclosporin was in stable kidney patients of dirithromycin (500 mg) daily for 14 days resulted in a decrease in the apparent clearance of a increase in the average and a increase in cyclosporin concentrations. All of these were this interaction is still appears that a decrease in cyclosporin clearance may be possible clinical interaction between cyclosporin and azithromycin was reported in a kidney In summary, when macrolides are used in patients under cyclosporin serum cyclosporin concentrations and serum concentrations be monitored to of the cyclosporin is a new agent that is metabolized by the CYP 3A4 and cyclosporin is by P-gp The drug appears interact with erythromycin, as described in case-reports example, et reported a clinical case where the addition of erythromycin (1 twice daily in a patient under with a sixfold increase in concentrations of after 2 days of erythromycin The extent of the interaction seems to be similar to that between erythromycin and Accordingly, management of this is to that for the interaction. of macrolides with are In most erythromycin and clarithromycin decreased clearance by after 7 days of concomitant administration [8, 25]. The interaction is most likely to in patients receiving relatively erythromycin and in those receiving prolonged is metabolized in by and by number of studies has been published during the 10 years the of the CYP isoforms in the metabolism of It is that CYP the and is also in It seems in addition to CYP 1A2, CYP and CYP 3A4 play a role in of CYP 3A4 (including inhibit both and in However, these showed that CYP 3A4 inhibitors reduced by a of this the interaction of macrolide antibiotics with in be explained by the inhibition of CYP and CYP 3A4. However, given the relatively weak inhibitory effect of macrolides on the CYP activity in the inhibitory effect of macrolides on metabolism may be enhanced in who exhibit CYP activity and subsequently higher CYP 3A4 the as a metabolic [1]. This has been substantiated recently in an in vitro study a pattern might why a number of clinical to a significant in clearance when this drug is with erythromycin [4]. In controlled dirithromycin not appear to significantly the of in healthy or patients ( Table 1) [42, The kinetics of iv or oral were not in healthy volunteers a 3 or 5 day treatment with azithromycin (250 mg However, a case-report has been published of a interaction of this macrolide with a given the of the extent of the to serum concentrations the macrolide especially in those patients with baseline concentrations in the range mg case-reports and pharmacokinetic studies the interaction between erythromycin and Following oral administration of this a fourfold increase in serum is with the extent of the interaction related to the dose of erythromycin [8]. In serious of the 3 days of the of erythromycin number of case-reports have also been published regarding the interaction with clarithromycin [8]. The mechanism underlying this drug interaction is to be the macrolide-induced inhibition of the CYP 3A4 isoform for which is a and dirithromycin appear to be from interaction with [42, 43]. In summary, serum concentrations should be closely monitored and patients observed for of in case of coadministration of erythromycin or clarithromycin. is a non that undergoes nearly first-pass biotransformation through CYP 3A4 to form an In susceptible of the can QT interval prolongation that may result in torsade de drug interactions involving this agent and some macrolides have been described [8]. that the drug is withdrawn from the will not be discussed another is metabolized primarily by CYP 3A4 and, to a lesser by CYP Erythromycin (500 mg) three times daily for 10 days reduced the metabolic clearance of in a controlled clinical However, no changes in the QT interval and of were et the potential for an interaction between clarithromycin (500 mg) twice daily for 10 days and in a crossover study in healthy Clarithromycin increased the observed plasma and AUC over a dosing interval for 36% and and for the of and No corresponding pharmacodynamic interaction was The authors concluded that given the of associated with the observed pharmacokinetic interaction is probably undergoes extensive first-pass metabolism to metabolites and, the is the cardiotoxic In many drug interactions with have been to the concomitant use of and macrolides also for has resulted from the coadministration of and erythromycin This adverse effect is ascribed to the macrolide-induced inhibition of CYP which is for the metabolism of the a clinical case of with by a interaction has been described Accordingly, concomitant use of with erythromycin or clarithromycin is contraindicated. Until no case of such an interaction has been reported with or dirithromycin. However, coadministration of with any of the macrolide antibiotics appears limiting factor of most controlled studies above is that they are conducted in healthy these studies of potential significant drug interactions, the most of an interaction from the study in the patient that will use the combination and are receiving one of these drugs on a This underscores the of of drug In this adverse in clinical practice appears to be especially for recently available of drug interactions, for those by to management of patients.",0
W2335097692,A randomized phase 2 study of PBPC mobilization by stem cell factor and filgrastim in heavily pretreated patients with Hodgkin's disease or non-Hodgkin's lymphoma,,0
W2341339106,Impact of interventions designed to increase market share and prescribing of fexofenadine at HMOs,"The impact of interventions designed to shift prescribing from loratadine to fexofenadine at HMOs was studied. Pharmacy claims data for a six-month preintervention period at four HMOs were analyzed to identify all new and refill prescriptions for loratadine, fexofenadine, astemizole, and cetirizine. The interventions consisted of a mandatory lockout of loratadine in favor of fexofenadine (at HMO A), a voluntary switch to fexofenadine promoted through letters to both physicians and members (HMO B), and a voluntary switch promoted through letters to physicians only (HMO C). There was no intervention at HMO D. Pharmacy claims data for the six months after each intervention program was implemented were analyzed to determine changes in the market share and prescribing of the study drugs. After the intervention programs were implemented, the market share of fexofenadine increased from 18.9% to 65.2% at HMO A, from 14.8% to 21.0% at HMO B, and from 20.7% to 23.8% at HMO C. Loratadine's market share decreased from 62.3% to 8.7% at HMO A, from 67.5% to 58.6% at HMO B, and from 70.5% to 65.3% at HMO C. HMOs A, B, and C each had greater shifts in market share for fexofenadine and loratadine than the control HMO. Changes in prescribing followed a similar pattern for the 25 physicians at each HMO who had most frequently prescribed loratadine during the preintervention period. The average cost per antihistamine prescription decreased 22.3% at HMO A. Prescription costs continued to rise at HMOs B, C, and D. Mandating the use of fexofenadine produced a significant increase in its market share, reduced the cost of nonsedating antihistamines, and successfully influenced prescribing behavior. Voluntary programs had a more modest impact on market share and did not stop increases in prescription costs.",0
W2025871111,Activity of ebastine (10 and 20 mg) and cetirizine at 24 hours of a steady state treatment in the skin of healthy volunteers,"We have compared the inhibitory effects of ebastine (10 mg), ebastine (20 mg) and cetirizine (10 mg) on histamine-induced wheal and flare skin reactions 24 h following a 6-day-long treatment. This was a double-blind, randomised, crossover, placebo-controlled study involving 24 healthy volunteers (18-65 years) with negative skin prick tests and the absence of specific IgEs to common allergens. Subjects were randomised to receive each of the following treatments once daily for 6 days: ebastine (10 mg), ebastine (20 mg), cetirizine (10 mg) or placebo with a washout period of 5 days. Twenty-four hours after the last dose of each treatment, histamine skin prick tests were performed (0, 0.5, 1, 2.5, 5, 10, 20, 50, 100 and 200 mg/mL), and wheal and flare responses were measured. All active treatments produced significant inhibition of the wheal responses compared to placebo (P < 0.001). Wheal response inhibition was significantly better with 20 mg of ebastine compared with 10 mg of ebastine and 10 mg of cetirizine. In a comparison to histamine concentrations required to produce a wheal surface area of 10 mm2, 20 mg of ebastine was also significantly better than ebastine 10 mg and cetirizine (P < 0.001), and 10 mg ebastine was significantly better than cetirizine (P < 0.05). Highly significant (P < 0.001) effects on the flare response were observed with each active treatment compared to placebo, with no difference between groups. The frequency of adverse events, primarily somnolence, was similar among the four treatment groups. Our results clearly indicate that ebastine, at either recommended dosage of 10 and 20 mg, and cetirizine produced significant inhibition of the histamine-induced wheal and flare reaction compared to placebo for up to 24 h. A superior efficacy of 20 mg of ebastine is observed compared with 10 mg of ebastine and 10 mg of cetirizine on the skin wheal response 24 h after the last dose of a 6-day-long treatment. This study clearly proves ebastine to be an effective, truly once-daily antihistamine.",0
W218221356,Role of cetirizine in treatment of eosinophilia.,,0
W2149979237,Consequences of a change in reimbursement status on prescription patterns,,0
W2464932141,Local nasal immunotherapy and bronchial hyperreactivity in seasonal allergic rhinitis: an observational pilot study.,"The clinical efficacy of local nasal immunotherapy (LNIT) in patients with allergic rhinitis is amply documented. The aim of the study was to determine the effect on bronchial hyperresponsiveness (BHR) assessed at baseline and after 3 years of LNIT or pharmacological treatment alone. Forty-three randomized patients with allergic oculorhinitis were enrolled (26 positive to Graminaceae and 17 to Parietaria judaica pollens). All patients were asked whether they were willing to follow a 3-year treatment course involving preseasonal LNIT with a powder extract of Graminaceae or Parietaria pollens. Twenty-four patients (16 allergic to Graminaceae and eight to Parietaria) selected LNIT and the other 19 opted for symptomatic pharmacological treatment only. The latter was considered the control group. On the basis of positive or negative bronchial hyperresponsiveness and the LNIT, four subgroups were established and followed in open conditions, during which a record was kept of symptom scores, drug use, spirometry and methacholine test findings. After 3 years, patients treated with LNIT had a significant reduction of symptoms and drug intake. In the controls, symptoms worsened, thus requiring more drugs to control them. Bronchial hyperresponsiveness significantly improved in hyperreactive patients receiving LN7IT 10 of whom were no longer hyperreactive and one at a higher threshold. Among controls, bronchial hyperresponsiveness did not change, with the exception of three nonreactive patients who became hyperreactive, one of them with asthma. These findings confirm the efficacy of LNIT in allergic rhinitis suggesting that it might have systemic activity interfering with bronchial hyperresponsiveness and hence the onset of bronchial asthma.",0
W1519938345,Evaluation of the pharmacokinetics and electrocardiographic pharmacodynamics of loratadine with concomitant administration of ketoconazole or cimetidine,"AIMS: To evaluate whether ketoconazole or cimetidine alter the pharmacokinetics of loratadine, or its major metabolite, desloratadine (DCL), or alter the effects of loratadine or DCL on electrocardiographic repolarization in healthy adult volunteers. METHODS: Two randomized, evaluator-blind, multiple-dose, three-way crossover drug interaction studies were performed. In each study, subjects received three 10 day treatments in random sequence, separated by a 14 day washout period. The treatments were loratadine alone, cimetidine or ketoconazole alone, or loratadine plus cimetidine or ketoconazole. The primary study endpoint was the difference in mean QTc intervals from baseline to day 10. In addition, plasma concentrations of loratadine, DCL, and ketoconazole or cimetidine were obtained on day 10. RESULTS: Concomitant administration of loratadine and ketoconazole significantly increased the loratadine plasma concentrations (307%; 90% CI 205-428%) and DCL concentrations (73%; 62-85%) compared with administration of loratadine alone. Concomitant administration of loratadine and cimetidine significantly increased the loratadine plasma concentrations (103% increase; 70-142%) but not DCL concentrations (6% increase; 1-11%) compared with administration of loratadine alone. Cimetidine or ketoconazole plasma concentrations were unaffected by coadministration with loratadine. Despite increased concentrations of loratadine and DCL, there were no statistically significant differences for the primary electrocardiographic repolarization parameter (QTc) among any of the treatment groups. No other clinically relevant changes in the safety profile of loratadine were observed as assessed by electrocardiographic parameters (mean (90% CI) QTc changes: loratadine vs loratadine + ketoconazole = 3.6 ms (-2.2, 9.4); loratadine vs loratadine + cimetidine = 3.2 ms (-1.6, 7.9)), clinical laboratory tests, vital signs, and adverse events. CONCLUSIONS: Loratadine 10 mg daily was devoid of any effects on electrocardiographic parameters when coadministered for 10 days with therapeutic doses of ketoconazole or cimetidine in healthy volunteers. It is concluded that, although there was a significant pharmacokinetic drug interaction between ketoconazole or cimetidine and loratadine, this effect was not accompanied by a change in the QTc interval in healthy adult volunteers.",0
W62439808,The changing face of antihistamines and cardiac adverse drug reactions: a clinical perspective.,"Recent times have witnessed a qualitative shift in the recognition and management of adverse drug effects. Many of them occur in organs that are unconnected to the primary target of pharmacological action. Out of these, cardiac side-effects have drawn particular attention because of their potential to cause death. Starting with the early observations on antibiotics such as macrolides, followed by fluoroquinolones and others, the focus has now shifted to the antihistamine class of drugs which are used extensively by patients all over the world, thanks to the ever increasing levels of environmental pollution. The occurrence of prolonged QTc interval following treatment with terfenadine leading to ventricular tachycardia of torsades de points variety with a potentially fatal outcome has forced many regulatory authorities of the world to clamp a ban the use of this drug. Alerted by these developments, studies on a new member, followed by fluoroquinolones and others, the focus has now shifted to the antihistamine class of drugs which are used extensively by patients all over the world, thanks to the ever incresing levels of envrionmental pollution. The occurrence of prolonged QTc interval following treatment with terfenadine leading to ventricular tachycardia of torsades de points variety with a potentially fatal outcome has forced many regulatory authorities of the world to clamp a ban use of this drug. Alerted by these developments, studies on a new member of non-sedating antihistamine class viz, fexofenadine, have been reviewed especially because of the structural similarity between terfenadine and fexofenadine. It is now clear that despite the closeness of its chemical structure to terfenadine fexofenadine behaves in a different manner and does not affect the electrophysiology of the heart muscle tissue, as proved by data from extensive clinical trials as well as membrane models in vitro. Interestingly, the solitary false alarm that was sounded on the drug by a group of workers in the Netherlands was later rectified by the same group. Clinically speaking, the cardiovascular safety of fexofenadine has been convincingly demonstrated at various dose levels and various time intervals, alone and together with other drugs of potential toxigenicity. All things put together, it appears reasonable to conclude that fexofenadine is free from cardiovascular ADRs of clinical significance. It could also be concluded that cardiac side-effects of antihistamines is not a class effect.",0
W2031536056,Effects of cetirizine and epinastine on the skin response to histamine iontophoresis,,0
W2005470370,"A randomized, double‐blind, crossover comparison among cetirizine, levocetirizine, and ucb 28557 on histamine‐induced cutaneous responses in healthy adult volunteers","BACKGROUND: Cetirizine is a highly efficacious and long-acting second-generation H1-receptor antagonist for the treatment of allergic diseases, such as allergic rhinitis and chronic idiopathic urticaria, in adults and children. Pharmacologic studies have demonstrated that cetirizine, a racemate mixture composed of equal amounts of two enantiomers, does not undergo hepatic metabolism to any significant level. The enantiomers are excreted mainly unchanged, predominantly in the urine and to a lesser extent in the faeces. METHODS: The pharmacologic activity and potency of the two enantiomers of cetirizine in the management of allergic skin conditions were investigated by studying the effect of treatment with 5.0 mg cetirizine; 2.5 mg levocetirizine, the (R)-enantiomer; and 2.5 mg ucb 28557, the (S)-enantiomer, on histamine-induced wheal and flare response in 18 healthy volunteers. Each treatment was administered as a single oral dose in randomized, double-blind, and crossover manner, and the efficacy of treatment was assessed over a period of 32 h, as per cent inhibition of the histamine-induced wheal and flare areas before treatment. Blood and urine samples were collected in a time-dependent manner and analyzed for the total amounts of each study drug, to elucidate their pharmacokinetic profiles. RESULTS: Both cetirizine and levocetirizine caused a marked inhibition of histamine-induced wheal and flare, whereas ucb 28557 was inactive in this model. Inhibition of the wheal response observed for cetirizine and levocetirizine was apparent by 1 h after dosage and lasted for mean durations of 24.4 and 28.4 h, respectively. In addition, the response for cetirizine and levocetirizine became maximal by 6 h after treatment, rising to 79.5% and 83.8%. Similarly, cetirizine and levocetirizine also markedly inhibited the histamine-induced flare response. This effect was evident for both drugs by 1 h after dosage and lasted over a mean period of 28.4 and 26.0 h, respectively, for cetirizine and levocetirizine. The inhibitory effect of these compounds on histamine-induced flare response was also maximal by approximately 6 h after dosage, peaking at 88.5%) and 83.6%, respectively. Statistical evaluation showed that cetirizine and levocetirizine were equivalent for maximum inhibition of histamine-induced wheal and flare. However, levocetirizine was found to be superior to cetirizine when area under the curve was compared. In contrast, ucb 28557 was not found to inhibit histamine-induced wheal and flare responses at any time during the study period. Plasma concentrations of levocetirizine were found to be approximately double those of ucb 28557 at 4 and 8 h after dosing, and 50-60% of the drugs were excreted unchanged in urine over a period of 32 h. CONCLUSIONS: The finding that, in this model, levocetirizine 2.5 mg has comparable antihistaminic activity to cetirizine 5 mg, whereas its other enantiomer ucb 28557 has no pharmacodynamic effect, suggests that the antihistaminic properties of cetirizine observed in the management of allergic skin conditions are likely to be attributable to levocetirizine.",0
W1570147465,Comparison of Montelukast and Fexofenadine for Chronic Idiopathic Urticaria,,0
W2030032629,Sure outcomes of random events: a model for clinical trials,"We consider the outcomes of a clinical trial as determined by one, or several, possibly hidden causes. This paper proposes a statistical model that allows such a distinction of causes not only for the main, or therapeutic, effects but also for the side, or toxic, effects. More specifically, we focus on trials where the effects are naturally dichotomized, that is, where the health of a patient has improved or not, and where a specific adverse effect has occurred or not. A case study provides an example of the way this model can help to solve some problems of suspected drug toxicity. Finally, the model is shown to be a part of a hierarchy of models and the way to select a best model is investigated.",0
